UserID,Predicted_Conversion_Rate,Predicted_Customer_Lifetime_Value,Degree_Centrality,PageRank,Followers,Following,Language,Location_Country,Content_Type,Relationship_Type,Klout_Score,Kred_Score,Group_Memberships,Page_Likes,Explicit_Interests_Encoded
18992,0.5000556,692.0079,-0.4187863978703391,-0.7519980585896902,3.4219757216340385,-0.8899123515729414,hi,USA,text,follows,1.644027725539302,-1.2307262522131415,-1.2680947447846809,0.8272353228317998,
29674,0.49985301,691.88824,-1.9378015372642365,-0.007150029207728154,2.3021847287071964,-0.7226951459624888,hi,USA,text,follows,0.915108632498218,-1.6628201909542015,-0.0030487608213516527,0.33270805515057467,1.0
30119,0.50019974,691.7893,3.226849936675013,0.6481081970343835,3.5073626142328673,-0.654395160572304,hi,UK,link,mentions,-1.68817384264851,0.774189623545377,-1.5843562407755132,-0.9860313253326922,5.0
24226,0.49986953,691.7411,-1.633998509385457,-0.7525492041220745,1.8682293411003104,-0.969988196513158,hi,UK,text,follows,-1.5493321106406845,-1.4035638277095657,1.57825871913281,0.9920777453922082,1.0
14679,0.49975607,691.6806,-0.722589425749119,-1.2544687958093252,2.889189805698918,-0.5860951751821192,hi,USA,video,mentions,-0.8898338836035135,-1.0578886767167175,1.2619972231419776,0.6623929002713914,1.0
26759,0.5007493,691.27094,-0.4187863978703391,-0.18744446896547104,-0.44163060459317677,-0.08326597239575848,hi,USA,link,follows,1.2622129625177818,1.402166147849051,1.57825871913281,0.8272353228317998,1.0
17993,0.49982423,689.80096,-0.4187863978703391,-0.9104829488233867,2.5791252415261954,-0.5625434560820555,pt,China,link,follows,-0.26504608956829867,-1.691626453536939,-0.0030487608213516527,-1.6454010155743257,6.0
44652,0.50009155,689.7775,0.492622685765999,0.30850692308783095,0.7960448249085691,-0.6496848167522913,pt,China,link,follows,0.7415564674884362,1.2638960874519116,1.57825871913281,-0.16181921253065043,8.0
23570,0.50012213,689.2437,1.100228741523558,-0.37573067289610834,3.5229687109109302,-0.8922675234829477,zh,China,link,mentions,1.7134485915432147,-1.3689963126102807,-0.9518332487938486,0.8272353228317998,1.0
7718,0.50045747,688.1401,2.011637825159896,1.8647990078000867,0.653799356300854,-0.6873675673123932,hi,USA,link,friend,-0.855123450601557,1.6787062686433294,-0.0030487608213516527,0.9920777453922082,
45873,0.49971274,687.8644,-1.026392453627898,-0.032471527217401416,0.5670422314373622,-0.692077911132406,hi,USA,text,follows,1.644027725539302,-1.0694111817498124,-0.6355717528030163,-1.315716170453509,1.0
39111,0.49996603,687.54193,2.011637825159896,1.9256286837055674,2.2760007623045824,-0.9676330246031517,pt,China,text,follows,-1.6187529766445974,-0.5624209602936354,1.57825871913281,1.1569201679526164,10.0
39962,0.5003587,687.35895,1.100228741523558,0.8648528178665553,3.5497347228772944,-0.8757813201129031,hi,India,link,friend,-0.8204130175996007,-0.977231141485053,0.9457357271511453,0.8272353228317998,1.0
29060,0.5000433,686.6029,1.404031769402337,0.20161327214896282,3.119708142825725,-0.6261330976522276,zh,China,text,friend,-1.0980964816152516,1.6671837636102345,-0.6355717528030163,1.6514474356338416,12.0
17466,0.50008273,686.4589,-0.11498336999156,-0.876590294686025,2.766834935835763,-0.7262279038274984,hi,India,link,friend,1.6787381585412584,1.477062430564168,-0.0030487608213516527,1.3217625905130248,13.0
28391,0.49996406,686.3806,-2.5454075930217956,-1.2868418155545507,3.2273542362549326,-0.5201503617019407,hi,USA,link,mentions,1.6787381585412584,0.05403305897694362,0.31321273516948067,-1.4805585930139173,1.0
7732,0.49983847,686.0563,0.492622685765999,0.5897364251285959,1.4248116710993959,-0.9464364774130943,zh,China,text,friend,-1.68817384264851,-0.30316459704899934,0.9457357271511453,0.33270805515057467,1.0
49954,0.4997684,685.0121,0.492622685765999,-0.21227833895089282,3.5222411539562417,-0.5766744875420937,hi,India,link,follows,0.29032083846300333,-1.3632350600937333,-1.2680947447846809,-1.315716170453509,
19672,0.50005376,684.53735,-2.241604565143016,-1.1928983969202973,3.3157483642664727,-1.0100261189832664,hi,India,link,follows,-0.0914939245585168,-0.6718847581080373,-0.31931025681218395,-0.6563464802118756,1.0
29227,0.49979058,684.2757,-3.456816676658134,-1.992668458355359,2.682765729721536,-0.9970726734782314,hi,UK,link,follows,1.5051859935314764,-0.977231141485053,-0.6355717528030163,1.4866050130734332,1.0
38480,0.5002935,682.6541,-0.4187863978703391,-1.1262328765426566,2.718436230416668,-0.6767692937173645,pt,China,link,friend,1.366344261523651,1.7247962887757091,0.31321273516948067,-0.3266616350910588,1.0
45481,0.49997526,682.3861,2.011637825159896,2.2775193903733846,3.4106945468532888,-0.6284882695622339,hi,UK,video,follows,-1.4452008116348154,-0.9887536465181479,-1.2680947447846809,-1.1508737478931006,7.0
11236,0.49975377,681.7443,1.404031769402337,1.490104276977549,2.6766340413867464,-0.4695141656368037,hi,India,video,follows,-0.19562522356438594,-1.1327849594318347,0.31321273516948067,-1.1508737478931006,8.0
44192,0.49917582,681.126,0.7964257136447781,0.8730457067694989,3.5305393452227696,-0.6579279184373136,hi,India,link,friend,-0.4038878215761242,-1.668581443470749,1.57825871913281,-0.9860313253326922,1.0
14921,0.49987343,680.85516,-0.11498336999156,-0.168070802110718,-0.44248750500647627,-0.12448148082087,hi,India,link,follows,-0.5080191205819933,1.6902287736764243,1.57825871913281,1.4866050130734332,1.0
29177,0.49994114,680.4985,-1.633998509385457,-1.1253287378006154,3.5691524096013074,-0.8015934049477024,hi,India,link,follows,-0.19562522356438594,0.7799508760619245,-0.9518332487938486,0.0030232100297579298,1.0
11395,0.50008726,679.561,-0.722589425749119,-0.6449844237885307,0.9237189445071115,-0.9982502594332345,hi,India,link,friend,1.7134485915432147,-0.7064522732073221,0.629474231160313,1.6514474356338416,1.0
23398,0.5001775,679.0829,0.18881965788721908,-0.8115730880096549,-0.4331101042571611,0.31358049444031544,hi,India,link,follows,-0.19562522356438594,1.6902287736764243,-1.5843562407755132,1.1569201679526164,
40997,0.5001356,678.74365,-0.11498336999156,1.1848288909583842,-0.4328635432891834,-0.28581075665630656,hi,India,link,mentions,-1.6187529766445974,-0.7352585357900594,1.57825871913281,1.4866050130734332,1.0
21961,0.49969354,678.64813,1.707834797281117,1.360470248672909,2.8523350039608766,-0.5142624319269248,hi,UK,text,mentions,-1.5493321106406845,-1.397802575193018,0.629474231160313,0.1678656325901663,13.0
46305,0.5002784,678.2142,1.100228741523558,1.2740328985358278,-0.43535744685053146,0.46195632477071696,hi,India,video,friend,-0.2303356565663423,1.7247962887757091,0.31321273516948067,0.0030232100297579298,1.0
20107,0.499855,677.06244,-2.5454075930217956,-0.9483729721067525,3.1283337347218625,-0.6638158482123295,hi,USA,text,follows,0.9498190655001745,-1.259532514795879,-0.0030487608213516527,-0.3266616350910588,1.0
2488,0.4998716,677.0616,2.315440853038675,1.5681060945522243,1.720713126554187,-0.7380037633775303,hi,India,link,follows,1.644027725539302,-0.00934071870507852,-0.9518332487938486,-1.6454010155743257,
23916,0.49978703,677.0314,-1.026392453627898,-1.1973314438254485,2.6696373686724946,-0.6885451532673964,hi,USA,video,mentions,-0.6121504195878624,-0.003579466188531052,-1.2680947447846809,0.49755047771098304,1.0
