UserID,Predicted_Conversion_Rate,Predicted_Customer_Lifetime_Value,Degree_Centrality,PageRank,Followers,Following,Language,Location_Country,Content_Type,Relationship_Type,Klout_Score,Kred_Score,Group_Memberships,Page_Likes,Explicit_Interests_Encoded
30505,0.501538,563.9903,-1.330195481506678,-0.5846658457398052,-0.44102834911401817,0.27707532983521665,hi,USA,text,friend,0.11676867345322145,-1.0406049191670752,1.2619972231419776,1.4866050130734332,1.0
48418,0.5015272,576.23224,2.923046908796235,1.7290109630693742,-0.43328795151275157,0.5797149202710357,hi,USA,video,follows,-0.9592547496074262,1.2408510773857218,-0.6355717528030163,1.6514474356338416,10.0
33711,0.50148845,522.31537,1.100228741523558,0.4477298477056361,-0.44275023390678037,0.42898391803062774,hi,India,video,friend,-0.5427295535839497,1.5116299456634528,0.629474231160313,1.3217625905130248,1.0
39187,0.5014782,571.522,-0.4187863978703391,0.6956656554890567,-0.43676405696292875,1.843264649989455,hi,India,link,mentions,-0.12620435756047318,1.5173911981800003,-1.2680947447846809,0.9920777453922082,
46009,0.5014723,600.70374,2.011637825159896,0.5793021457916213,-0.44123853223426146,0.13458742927983106,zh,China,link,friend,1.5051859935314764,1.6614225110936869,-0.31931025681218395,1.6514474356338416,5.0
17483,0.5014708,570.4457,-0.4187863978703391,-0.3270246802360064,-0.4466992513775049,-0.7992382330376959,pt,China,video,mentions,-0.6815712855917752,0.47460449268490873,1.57825871913281,0.1678656325901663,1.0
18957,0.5014486,547.86615,-0.4187863978703391,-0.5275170204037198,-0.43450054643723196,-0.5919831049571351,hi,USA,link,follows,-1.028675615611339,-0.7410197883066069,0.629474231160313,1.3217625905130248,
48978,0.5014431,574.5137,0.7964257136447781,1.6972876987951988,-0.437612873410065,0.4230959882556118,zh,China,link,follows,1.5051859935314764,1.7075125312260666,-0.31931025681218395,-1.1508737478931006,1.0
22477,0.50144273,527.3265,0.7964257136447781,0.14088252241517693,-0.4422813638693146,0.4360494337606468,hi,USA,link,mentions,1.0539503645060435,1.4482561679814308,0.31321273516948067,-1.1508737478931006,6.0
18181,0.5014345,556.2502,-0.4187863978703391,-0.7887329517262996,-0.4382798006185292,0.7481097118364913,zh,China,link,friend,-1.236938213623077,1.5980487334116649,0.9457357271511453,0.9920777453922082,1.0
41954,0.5014044,542.10504,0.7964257136447781,0.7360734319655378,-0.44303721470557406,0.35715117477543334,pt,China,link,friend,1.47047556052952,1.2696573399684592,0.31321273516948067,0.33270805515057467,9.0
157,0.50140107,598.32544,-0.722589425749119,-0.14726043719053586,-0.4399491396312306,-0.8852020077529286,pt,China,link,follows,0.533293869476698,0.5955907955324056,-1.5843562407755132,0.9920777453922082,1.0
22777,0.50137603,539.3424,1.100228741523558,0.4796222496905111,-0.44239049741251785,-0.3470452263164723,hi,UK,link,mentions,0.8803981994962617,1.3618373802332187,-0.31931025681218395,1.6514474356338416,7.0
9902,0.5013708,542.60156,-0.4187863978703391,-0.8915393342145309,-0.4388456782499534,-0.8816692498879191,hi,UK,link,friend,0.8803981994962617,0.9873559666576333,0.629474231160313,-0.16181921253065043,1.0
15281,0.50136185,522.82465,-1.330195481506678,-0.8543748357121751,-0.43170349414476383,0.8022786657666379,hi,India,video,follows,1.7134485915432147,-1.3689963126102807,1.2619972231419776,1.6514474356338416,1.0
25756,0.50134647,500.0945,-1.026392453627898,-1.349406114921267,-0.44565641974245174,-0.843986499327817,pt,China,link,follows,1.539896426533433,1.0737747544058454,0.31321273516948067,1.1569201679526164,1.0
20822,0.50134325,538.2733,1.100228741523558,1.3624932652769406,-0.4351917255441858,2.6534437870316476,zh,China,link,mentions,0.5680043024786543,0.9873559666576333,-1.5843562407755132,0.6623929002713914,1.0
17604,0.50134104,524.8279,0.7964257136447781,1.4225624663269891,-0.44036950587171714,0.8305407286867144,pt,China,text,friend,-0.855123450601557,0.37666319990360175,0.629474231160313,0.9920777453922082,
32871,0.5013301,505.2246,-0.11498336999156,-0.7123441520218572,-0.4432150619611645,-0.2834555847463002,hi,UK,link,follows,-1.3757799456309028,0.9815947141410858,-0.9518332487938486,1.1569201679526164,
11423,0.50132245,479.80518,3.226849936675013,1.7954017312712591,2.04496505134333,-0.8322106397777852,pt,China,video,mentions,0.7068460344864799,-1.4842213629412302,1.57825871913281,0.9920777453922082,10.0
39450,0.50131184,563.8383,1.100228741523558,1.359076357385936,-0.4351068438994722,0.456068394995701,pt,China,text,follows,0.7762669004903926,0.8778921688432314,-0.9518332487938486,1.6514474356338416,11.0
41908,0.5013085,549.62683,0.7964257136447781,0.13724020165153664,-0.44130724594664866,-0.030274604420615078,hi,India,link,follows,-0.8898338836035135,1.0392072393065606,0.31321273516948067,1.1569201679526164,10.0
38449,0.5013033,577.36725,-1.026392453627898,-1.5084734322214413,-0.4446055041412354,-0.8557623588778489,hi,India,video,follows,1.7134485915432147,1.5577199657958325,0.31321273516948067,0.9920777453922082,
19026,0.5013024,583.0415,-1.633998509385457,-0.5143987527502473,-0.44185695564574645,-0.014965987005573651,hi,India,video,mentions,1.7134485915432147,1.1025810169885826,1.57825871913281,0.0030232100297579298,
6998,0.5012975,582.0493,-0.722589425749119,-0.31020348477710513,-0.442855325466902,-0.7603778965225908,hi,India,link,mentions,1.1580816635119127,1.6326162485109497,-0.0030487608213516527,1.1569201679526164,1.0
37323,0.5012973,670.4558,2.011637825159896,1.7583650879687596,-0.4446984697521122,-0.6885451532673964,hi,USA,text,follows,1.7134485915432147,0.785712128578472,-1.5843562407755132,0.9920777453922082,14.0
22751,0.50129616,522.24084,3.226849936675013,0.959642127830126,-0.43359110024387165,1.4193337061883078,hi,USA,link,follows,-0.9245443166054699,0.7338608559295448,-0.0030487608213516527,1.4866050130734332,7.0
35743,0.5012955,583.3661,0.7964257136447781,0.12103310106760554,-0.4390518193871151,1.156732038222597,pt,China,text,follows,0.0473478074493087,1.304224855067744,0.9457357271511453,1.6514474356338416,1.0
34111,0.50128835,462.5751,3.226849936675013,3.8120994152167484,-0.43204706270669996,-0.16687457520098473,hi,USA,video,mentions,-1.410490378632859,1.6210937434778547,1.57825871913281,1.3217625905130248,14.0
41262,0.5012843,573.85187,-0.722589425749119,-0.2647807598818578,-0.4469983581255434,-0.7957054751726864,zh,China,link,mentions,1.47047556052952,1.2696573399684592,-1.5843562407755132,0.0030232100297579298,1.0
10473,0.50128365,545.3345,-1.330195481506678,-1.5941189870840933,-0.4331747759864667,1.876237056729544,zh,China,link,friend,-0.7857025845976443,1.4482561679814308,-0.6355717528030163,-1.4805585930139173,1.0
40101,0.5012812,490.1883,0.492622685765999,1.3842692268172774,-0.4411253567079766,0.16284949219990752,pt,China,link,mentions,1.5746068595353893,0.26143814957265243,-0.9518332487938486,1.3217625905130248,1.0
37024,0.50127625,561.06946,-0.722589425749119,-0.439327703054886,-0.4318813414003543,-0.0632470111607043,pt,China,text,mentions,0.15147910645517781,1.5289137032130953,-0.31931025681218395,1.1569201679526164,
12244,0.5012747,531.899,0.492622685765999,0.7350303927763879,-0.4424632531079867,-0.8192571942727501,pt,China,text,friend,0.6027147354806107,1.0161622292403707,0.9457357271511453,1.6514474356338416,1.0
14542,0.50127196,525.5262,-0.4187863978703391,-0.5685904719148498,-0.43822321285538685,0.9318131208169884,hi,USA,video,follows,-0.022073058554604053,-1.2768162723455212,0.629474231160313,0.9920777453922082,1.0
40929,0.50126886,590.72375,-1.633998509385457,-0.9575031233414805,-0.446525446104996,-0.6626382622573264,zh,China,text,mentions,-1.1675173476191645,0.8145183911612093,-0.6355717528030163,1.6514474356338416,1.0
906,0.501266,493.3362,-0.722589425749119,-1.5454762553948274,-0.4389346018777487,1.1473113505825716,pt,China,video,follows,0.42916257047082884,1.6671837636102345,1.2619972231419776,1.3217625905130248,1.0
6182,0.5012624,552.89417,-1.026392453627898,-1.1504312712882618,-0.4423419936155386,0.14400811691985654,hi,India,video,friend,1.2275025295158255,1.4309724104317882,-1.5843562407755132,1.6514474356338416,1.0
20758,0.50125635,549.54614,0.7964257136447781,1.47156992779721,-0.4390113995562991,0.5561632011709718,zh,China,link,follows,0.15147910645517781,1.7132737837426142,-0.6355717528030163,1.6514474356338416,1.0
44923,0.5012558,521.08997,0.18881965788721908,-0.7366276316360927,-0.4455674961146565,-0.5507675965320236,hi,USA,link,follows,1.7134485915432147,1.5173911981800003,1.57825871913281,-0.16181921253065043,1.0
33730,0.501253,537.5333,0.492622685765999,-0.10164728006564422,-0.4336881078378301,-0.8074813347227182,hi,UK,link,mentions,-1.4452008116348154,1.044968491823108,-0.9518332487938486,1.4866050130734332,
9725,0.5012514,512.4142,-0.722589425749119,-0.04330013062594849,-0.4449329047708451,-0.4153452117066571,zh,China,link,follows,1.3316338285216947,1.6787062686433294,1.57825871913281,0.33270805515057467,1.0
16622,0.50124973,526.9314,-1.026392453627898,-1.3080394730845577,-0.43768967108861545,1.3851837134932152,pt,China,link,friend,-0.5427295535839497,1.5519587132792851,-1.5843562407755132,1.4866050130734332,1.0
12727,0.50124747,522.7077,-0.11498336999156,-1.0204354263631201,-0.43552316815687714,0.2523460247801497,hi,USA,text,mentions,1.088660797508,1.1083422695051302,1.2619972231419776,0.33270805515057467,1.0
19050,0.50123703,547.21277,-1.026392453627898,0.10713602339046971,-0.44624250728928394,-0.5766744875420937,hi,UK,video,follows,1.7134485915432147,0.8087571386446618,-1.5843562407755132,0.8272353228317998,
22353,0.50123674,519.12445,-0.722589425749119,-1.042953434879475,-0.4369176523200296,1.8927232600995887,hi,USA,link,mentions,0.42916257047082884,1.0046397242072758,-1.5843562407755132,-0.9860313253326922,1.0
20942,0.50123537,568.3859,-0.4187863978703391,-0.4065455906143948,-0.4427785277883516,-0.7073865285474474,hi,USA,link,follows,1.2275025295158255,1.5922874808951173,-0.31931025681218395,0.33270805515057467,1.0
39468,0.50123334,483.98587,-0.722589425749119,-1.011934212377045,-0.43600416414358767,0.18640121129997125,zh,China,video,follows,-0.5774399865859061,1.649900006060592,0.629474231160313,1.6514474356338416,
38416,0.50123125,555.73883,0.18881965788721908,-0.6076682949258474,-0.4440477104759744,-0.7509572088825653,hi,USA,video,follows,-0.4038878215761242,1.2581348349353643,0.31321273516948067,1.1569201679526164,5.0
28306,0.501231,515.92084,1.404031769402337,1.1703024568715132,-0.4361011717375461,2.0163697853749234,zh,China,link,follows,1.4010546945256073,-1.0002761515512428,-0.6355717528030163,1.4866050130734332,1.0
20633,0.50121963,481.9518,0.18881965788721908,0.049889191654568614,-0.4396379069339473,0.298271877025274,hi,India,video,follows,-1.68817384264851,1.2869410975181015,1.57825871913281,1.6514474356338416,1.0
4441,0.5012138,645.6724,1.100228741523558,0.7282955428829943,-0.4410323910970998,0.02271676355452832,pt,China,text,follows,0.7762669004903926,0.860608411293589,1.2619972231419776,1.6514474356338416,1.0
17010,0.501206,479.70892,0.7964257136447781,0.07354296177975934,-0.44154168096538154,-0.1880711223910421,hi,USA,video,follows,0.9498190655001745,1.5807649758620224,-0.6355717528030163,0.9920777453922082,1.0
39712,0.5011969,598.1886,0.7964257136447781,1.6051454902887141,-0.44038971578712516,0.298271877025274,pt,China,text,friend,0.25561040546104696,0.785712128578472,0.629474231160313,1.4866050130734332,
8492,0.50119686,572.8123,0.7964257136447781,0.9447099486608301,-0.44059181494120525,0.8576252056517877,hi,India,link,friend,1.088660797508,0.8202796436777567,0.9457357271511453,1.6514474356338416,1.0
8607,0.5011938,541.0759,2.315440853038675,2.2391086410454317,-0.43499771035626894,0.07453054557466854,hi,USA,text,follows,-0.7162817185937316,-1.311383787444806,-1.5843562407755132,1.1569201679526164,12.0
13881,0.50119245,538.24243,1.404031769402337,1.0579182289381193,-0.4331666920203035,2.682883435906727,hi,USA,video,follows,-1.0980964816152516,1.13138727957132,-1.5843562407755132,1.3217625905130248,1.0
11816,0.5011867,530.871,0.7964257136447781,1.8622030547274406,-0.4443063973931969,-0.7921727173076768,zh,China,link,follows,-0.26504608956829867,1.6153324909613072,1.2619972231419776,1.1569201679526164,1.0
8026,0.5011842,548.5351,1.404031769402337,0.2475784108123003,-0.43598395422817965,2.0823145988551017,pt,China,link,follows,0.29032083846300333,1.477062430564168,-0.31931025681218395,-0.8211889027722838,5.0
37752,0.5011812,590.2465,0.492622685765999,0.24651823591643746,-0.4438173174403231,-0.007900471275554532,hi,USA,link,follows,1.644027725539302,1.638377501027497,-0.6355717528030163,-0.49150405765146715,
24150,0.5011803,519.84,-0.722589425749119,-0.4240022015528192,-0.4424107073279258,-0.9664554386481484,zh,China,link,friend,0.1861895394571342,1.402166147849051,-1.2680947447846809,1.6514474356338416,1.0
7347,0.501178,490.4831,1.404031769402337,0.21579780953165087,-0.44631122100167114,-0.9935399156132217,hi,USA,link,follows,1.2622129625177818,0.0021817863280164146,0.31321273516948067,1.4866050130734332,7.0
39885,0.501175,517.9777,-0.11498336999156,0.15393005274786356,-0.441800367882604,-0.6614606763023231,pt,China,video,mentions,-1.479911244636772,1.206283562286437,0.31321273516948067,0.9920777453922082,1.0
17318,0.5011523,519.5519,-0.4187863978703391,0.278329204890128,-0.4372127170849865,1.510007824723553,hi,India,link,mentions,-0.2303356565663423,1.3099861075842913,1.2619972231419776,0.8272353228317998,
9170,0.5011517,573.91705,0.492622685765999,0.8795268037001455,-0.44240666534484424,-0.3694193594615328,pt,China,text,friend,-0.9245443166054699,1.2408510773857218,1.2619972231419776,1.4866050130734332,
9660,0.5011466,543.049,-0.4187863978703391,-0.9742079118361383,-0.43181666967104865,2.0175473713299263,pt,China,text,follows,-0.29975652257025504,0.6820095832806176,-0.0030487608213516527,0.1678656325901663,1.0
350,0.50114596,553.9894,-0.4187863978703391,0.14053939157134912,-0.4369176523200296,1.491166449443502,zh,China,video,mentions,1.0539503645060435,1.2350898248691744,-0.9518332487938486,-0.8211889027722838,1.0
1952,0.5011437,551.53394,-1.026392453627898,-0.8470654893620757,-0.44274214994061717,-0.06206942520570112,hi,India,link,follows,0.0473478074493087,1.402166147849051,-1.5843562407755132,1.4866050130734332,1.0
31184,0.50114304,605.65295,-0.11498336999156,-0.7183689769445273,-0.43319094391879315,-0.8663606324728776,zh,China,link,follows,0.533293869476698,1.6844675211598767,0.31321273516948067,1.3217625905130248,1.0
2845,0.50114256,529.13293,0.492622685765999,0.2463128175289413,-0.43351430256532125,2.04109909042999,hi,India,text,mentions,-0.9939651826093826,-1.4266088377757555,-1.5843562407755132,0.8272353228317998,
32127,0.5011421,476.06308,0.7964257136447781,0.06601992419543073,-0.4466386216312809,-0.8734261482028968,hi,USA,video,mentions,1.088660797508,0.9931172191741807,0.9457357271511453,1.4866050130734332,10.0
17429,0.5011408,559.80133,0.18881965788721908,0.9570612801857155,-0.44188524952731767,-0.7285830757375048,pt,China,video,follows,1.4357651275275638,1.0161622292403707,-0.9518332487938486,1.1569201679526164,
12690,0.50114024,570.2669,-1.330195481506678,-0.644530431081435,-0.43792410610734833,-0.6614606763023231,pt,China,video,follows,1.5051859935314764,-0.7467810408231543,1.2619972231419776,1.4866050130734332,1.0
19646,0.50113386,598.3339,-0.4187863978703391,-0.732259679982666,-0.4387365447067502,-0.08326597239575848,hi,USA,text,follows,0.7415564674884362,0.9931172191741807,1.57825871913281,1.6514474356338416,1.0
39232,0.50113267,557.32794,0.7964257136447781,1.6324461598044064,-0.4468932665654218,-0.8428089133728138,hi,India,link,mentions,1.644027725539302,1.6153324909613072,-0.0030487608213516527,1.3217625905130248,1.0
39901,0.5011317,580.19745,1.707834797281117,0.9741519862513266,-0.43747948796837216,-0.3211383353064022,hi,USA,video,follows,-0.022073058554604053,-1.5418338881067049,0.629474231160313,1.4866050130734332,10.0
3446,0.50112754,505.94876,2.011637825159896,2.503614624149518,-0.43409634812907183,1.491166449443502,hi,UK,text,friend,1.539896426533433,1.5807649758620224,-0.31931025681218395,0.33270805515057467,1.0
31089,0.50112647,538.2444,1.100228741523558,1.5417069151663998,-0.4404260936348596,-0.7250503178724952,hi,India,text,mentions,1.0539503645060435,-1.1155012018821922,-0.6355717528030163,1.6514474356338416,1.0
35500,0.50112116,524.1132,1.100228741523558,-0.3306111912053399,-0.4420469288505817,-0.8852020077529286,hi,USA,text,follows,0.0473478074493087,-1.1212624543987397,-0.0030487608213516527,1.6514474356338416,4.0
