UserID,Predicted_CTR,Predicted_Conversion_Rate,Predicted_Customer_Lifetime_Value,Actual_CTR,Actual_Conversion_Rate,Actual_CLV,CTR_Error,Conversion_Error,CLV_Error
37,0.9999884,0.4997821,542.3891,1.04011508546431,0.5718741681418152,484.6005957341416,0.040126708370041175,0.07209208272311407,-57.78850338695213
38,0.48716044,0.37539965,354.7361,0.5141428459012083,0.3968361480478586,312.63267208502026,0.026982401641564735,0.02143649890463961,-42.103442416932864
41,0.12275528,0.3193043,336.09982,0.12443461745221097,0.3378048051657742,317.36372642421395,0.0016793358250327822,0.018500517732149946,-18.736096573832924
44,0.1677573,0.3235314,342.31512,0.15478284787136637,0.34667861593105365,340.8736050247469,-0.012974454651292933,0.02314722669460345,-1.4415194869718562
45,0.15989845,0.23092046,208.18434,0.14923737799089312,0.2414394519833679,188.76564697377165,-0.01066106701929212,0.010518988182937589,-19.41869445689241
46,1.000216,0.5002507,554.8984,1.0087052371782343,0.5146928541780786,487.577551520761,0.008489229945568333,0.014442157042153347,-67.32082494408274
47,0.2897118,0.36970717,391.2437,0.3170605581585591,0.35457377532334305,356.30144950383897,0.027348754960698385,-0.015133391825247033,-34.94226387506728
50,0.99968904,0.49991676,557.88354,0.9872428705508557,0.5546663927206578,499.94604980407354,-0.012446172017351098,0.0547496306070866,-57.93749511780146
51,0.6397841,0.500391,570.68164,0.6831633875952695,0.47247634074617245,556.2954469368088,0.04337928992376072,-0.02791466572355411,-14.386193688191156
53,0.9994428,0.49998575,603.33527,1.094602334951114,0.48720607283473827,561.5130070906267,0.09515951917047438,-0.012779681655160413,-41.82225902265452
54,0.9998869,0.5000163,570.3754,1.0693171948543891,0.5394897637339342,485.17366678910463,0.06943032447017283,0.03947349166591052,-85.20176045698912
55,1.0013708,0.49935356,595.93805,1.016595924224767,0.5614310574906518,588.8292324701742,0.015225136604222644,0.06207749966556331,-7.108816846232003
56,0.4528531,0.37642965,359.20633,0.4533093903720404,0.4324525407958253,304.2287926006882,0.00045627695918332156,0.05602289358856516,-54.9775367450149
59,0.553696,0.50094813,555.5946,0.5780497282563904,0.43529271752588455,473.496641362925,0.024353751522229072,-0.06565541355855758,-82.0979631292625
61,0.9992483,0.5003331,580.2633,1.082831184274833,0.5566339471528552,528.7117986605934,0.0835828584500955,0.05630087639785031,-51.551507003469055
65,0.22156817,0.37782896,392.5204,0.22459598747200535,0.40827072136865844,343.9967824891511,0.0030278202623801043,0.03044176571832885,-48.52360325303641
68,0.2798626,0.49961913,484.76074,0.27929844055838454,0.4498195242156316,392.9613087569048,-0.0005641719275010781,-0.04979960210425366,-91.79943343059517
69,1.0000194,0.5001465,596.1493,1.0863403199145865,0.5146564488137981,544.0599318202504,0.08632088880038968,0.014509940596940218,-52.089360171937074
73,0.22026835,0.33049783,322.3095,0.21069621705015226,0.3058353675219016,320.28462832051287,-0.009572136769694845,-0.02466246358428431,-2.0248809568308843
74,0.33866474,0.47441638,493.69226,0.308900989142803,0.5031145001198941,477.15329903738836,-0.02976375118121738,0.02869812495967683,-16.538961704799135
75,0.24383329,0.27593383,263.69247,0.24222757648391735,0.3010842984454438,258.42096381465194,-0.0016057120664595415,0.0251504665152833,-5.271510550582434
77,0.48721942,0.50055254,587.6014,0.534039108215803,0.47949557072210897,528.4950337914041,0.04681968516015422,-0.021056964334958905,-59.106345603127124
81,0.052636966,0.33043584,318.18085,0.051879553886917014,0.28164081777456995,308.54523040766804,-0.000757412222358804,-0.048795024501049555,-9.635616760300707
82,1.0003911,0.4995218,554.5612,0.934153732000446,0.5369915982929191,540.6741727315874,-0.06623739367857007,0.03746980635795205,-13.887045530131331
83,0.25073427,0.37756816,260.50284,0.23363896623407984,0.432374093599731,249.77021215222183,-0.017095303384908195,0.054805938072616134,-10.732625982543794
84,0.9994872,0.5001759,566.81665,0.9571345919663296,0.5615832968620139,566.3123360192536,-0.042352629274667764,0.06140740355528174,-0.5043143713713789
86,0.48710233,0.47743142,489.4886,0.508969950445587,0.48463627571583706,478.40737610867,0.021867620714599467,0.007204859204301417,-11.081210317111243
87,0.35374212,0.42775062,428.08362,0.370824347619464,0.43980215862129907,377.7599513847326,0.017082224969317494,0.012051541355597772,-50.323666779329926
89,0.28774983,0.37470385,357.46695,0.2623571791941014,0.39836840168602417,318.1440121762116,-0.025392647714010175,0.023664547363590693,-39.32293728667901
91,1.0004293,0.5001353,584.4907,0.972525366287505,0.5004305190180557,529.823496445955,-0.027903906364167397,0.00029521647441554943,-54.667226210294984
92,1.0000156,0.49996033,548.83234,0.9998206940180203,0.477869696120056,462.8415565059544,-0.00019492239891083507,-0.022090636988846002,-85.99077991982688
93,0.26991677,0.41618064,459.63123,0.26970989551341046,0.3767886550220053,452.9254218503413,-0.00020687732899676847,-0.039391985437055355,-6.7058037355961915
95,0.36059442,0.37762803,364.13043,0.33032776067544,0.390669385519104,330.5728205461251,-0.03026666094969732,0.01304135712631227,-33.557611582781135
103,0.26081124,0.49903274,541.70135,0.2760666405692113,0.5044317261841412,497.84928742886683,0.015255401088239029,0.005398990359556266,-43.85206755160192
106,0.22250324,0.37944612,376.00717,0.24336589178481918,0.41967411663599175,358.9907032034617,0.02086264690795761,0.040227997565938645,-17.016468427397683
111,0.32683682,0.23301314,210.5235,0.3095234494223148,0.20880425893587246,188.5976255647433,-0.017313374994799458,-0.024208879239138226,-21.92587297041294
112,0.23384887,0.4753688,493.24008,0.2384914192528797,0.5445651954986991,418.31452994155194,0.0046425494523120725,0.06919639771961583,-74.92555184555744
113,0.22179048,0.27978554,290.79535,0.23660528984042944,0.31361216545024595,241.44438381303095,0.014814812206953187,0.03382662177005491,-49.3509653080628
114,0.46686068,0.49994558,606.5682,0.48744344807130763,0.4518448385043079,605.3974547206527,0.020582766299075572,-0.04810074245501217,-1.1707215488785323
115,0.07202125,0.37251714,351.94247,0.06558238578989929,0.40600566296662816,288.3249247389445,-0.006438867617102204,0.03348852424706944,-63.61754962628987
118,0.40173244,0.5007514,530.06226,0.4416538401654752,0.49764128035399435,465.3228506651082,0.039921395402291615,-0.003110095798044221,-64.7394051942668
120,0.4396751,0.4792287,453.27682,0.45881668590607866,0.5017780794739778,429.2453761754831,0.019141593208935104,0.022549374306207404,-24.031448775688773
121,0.032902993,0.27469128,295.42255,0.03617704867963749,0.2566916232818256,258.40064890606357,0.003274055417823371,-0.017999660421024744,-37.021897480655184
123,0.3855163,0.47526407,511.4386,0.4066608681761965,0.49896738085721853,462.35312218156446,0.02114458227989524,0.023703308439005644,-49.08547645124804
124,0.99990225,0.5004584,593.25073,1.0297717649713218,0.4479323886942008,556.8449912623003,0.029869516588753475,-0.05252603062876671,-36.405741159574745
126,0.15318508,0.37503695,388.15164,0.1624900864852727,0.322422687498881,328.0079690688134,0.009305002023106856,-0.052614267380879765,-60.14367277688973
130,0.20374112,0.2746556,254.31044,0.2016458765218394,0.2965825012877956,252.7291600593494,-0.0020952417900426124,0.02192689096484335,-1.5812800041271657
131,0.22980689,0.42095396,403.89566,0.21090293281382397,0.37973555985316937,368.53203333856953,-0.0189039523094289,-0.04121839937343891,-35.36362706182109
132,0.5780371,0.5000261,559.7228,0.6073449418650811,0.5123948354292306,554.788708347423,0.029307858716124846,0.012368728594818967,-4.934069972889461
135,0.34946963,0.5007868,584.1814,0.37845577913194495,0.563188997708299,554.7829643745536,0.02898614722162085,0.06240221639726384,-29.398432109821442
137,0.2910135,0.37794432,364.34628,0.2869655572844514,0.36071272583252256,360.8301720611799,-0.0040479517506590845,-0.017231594607769796,-3.516110897804481
139,0.37499908,0.4743391,533.6945,0.3475586857231211,0.48257054458170257,498.11110849562675,-0.027440390404884885,0.008231446843436574,-35.583410547342
142,0.20019184,0.49993408,539.26904,0.18598593557175708,0.5270069149567306,452.30680332503226,-0.014205904957684756,0.02707283769385216,-86.96223964371774
144,0.2912663,0.32848796,299.65076,0.31595192785878945,0.2888340003727241,272.1010507501209,0.024685635525186544,-0.03965396211163563,-27.54970608581658
148,1.0011783,0.49997476,572.51843,1.049977149280641,0.4414102420091454,549.234838413793,0.048798884662720976,-0.05856451542379221,-23.2835942033945
149,0.99985313,0.5001005,592.2903,0.9985412387445562,0.4928623894652126,522.003487215559,-0.0013118954107171898,-0.007238103965878706,-70.28679598756605
153,0.31833774,0.42579386,422.2514,0.3088840054692361,0.4043040144698003,383.29398120286976,-0.009453733044710422,-0.021489841912569696,-38.95742260572399
155,0.3193142,0.4278385,463.07382,0.29769877216429486,0.4756559039461201,440.0259983462095,-0.021615439442684514,0.04781739963169751,-23.047823675274856
156,0.31196874,0.43294445,423.83017,0.3370061821672839,0.39794604226864455,390.6611172016423,0.025037438366166953,-0.03499840453349473,-33.16905247609208
157,0.45351353,0.50140107,598.32544,0.4544644671181552,0.564041241230698,505.46614008697867,0.0009509342411868071,0.06264017445060766,-92.85929936614633
158,0.45610896,0.42671368,438.83865,0.41398834534252416,0.3840645157109581,408.7921379692246,-0.04212061218654384,-0.0426491595495857,-30.046515595228527
160,0.5131966,0.50039065,567.09033,0.46679706450836345,0.5551498707069292,494.5919466685608,-0.04639952305419759,0.05475922186507132,-72.49838536268919
161,0.99952203,0.4997051,602.00336,1.0231931486557628,0.4543337011517928,495.14521973783314,0.023671118302216687,-0.045371404868180976,-106.8581371957606
163,0.999293,0.50002664,526.1948,1.0463407071185933,0.5638212621268551,437.1345398904223,0.04704767781027419,0.06379461885064053,-89.06028432832773
164,0.25923374,0.33273065,309.90964,0.27242596897974675,0.3123789162241763,252.76771589521027,0.013192226027399945,-0.02035173467761814,-57.1419215559616
165,0.23381567,0.32792822,297.82324,0.21232483981206324,0.3608364157856487,247.6785372649658,-0.021490830201364497,0.03290820052037463,-50.1447049225342
168,0.168145,0.37839812,372.96982,0.1581143812465861,0.4147320950961768,306.95241808213126,-0.01003061968801472,0.03633397469288702,-66.01740003310312
173,0.27441415,0.43352112,422.3834,0.2720191976992177,0.45674004091890935,399.60023276382555,-0.002394954207749489,0.023218919178568165,-22.78315957015883
175,1.000272,0.5002541,558.7046,0.9408854803263013,0.45051364210913314,513.713995791985,-0.05938655527245362,-0.04974045249154435,-44.990594051765015
176,0.53684133,0.50062644,546.5712,0.5849781417074956,0.4994274060812226,470.80262781872455,0.048136808795050556,-0.001199038735366753,-75.7686002086192
177,0.1820042,0.3251899,299.5292,0.18604422292301806,0.3361734198884492,255.79615153776362,0.004040024491049371,0.010983531411123737,-43.733053784502005
178,0.04149226,0.23267189,232.88092,0.043738924937799024,0.2018920938461317,214.49520372167865,0.0022466639452720163,-0.03077979283637869,-18.3857166884776
179,1.0000325,0.5004104,599.22076,1.0125025588514314,0.46998576327364744,587.3394801715162,0.012470014715384004,-0.030424614705631126,-11.881283988640007
181,0.28835467,0.42813984,427.8331,0.26901433797462265,0.40694734364039703,416.48540839802257,-0.019340327066347196,-0.021192491955687565,-11.347690967211804
182,0.10639741,0.32685047,325.653,0.10144022486819215,0.3579682833498544,267.8960723300408,-0.004957187849150224,0.0311178094690866,-57.756942806677955
185,0.33313268,0.49845284,485.25055,0.36418746951151604,0.5078526764858569,408.13261685180856,0.031054785280711594,0.009399834250291672,-77.11793246459769
186,0.13324073,0.3813654,377.25912,0.14619271470699724,0.3965528798572986,341.2475909221506,0.012951985136608446,0.015187491225477912,-36.01153383370877
187,0.29750022,0.37915227,399.35898,0.3071421242110463,0.35602220615060737,353.8072242706401,0.009641901289674848,-0.023130062020703057,-45.551754000844255
189,0.4033715,0.49980614,565.96124,0.38983795348274364,0.4346824367821776,540.8729002478162,-0.013533559407118423,-0.06512369911069044,-25.088342427965017
190,0.17858854,0.42951202,433.84787,0.17248034384643965,0.4198526811939088,392.4127840475275,-0.006108195515514087,-0.009659342731872467,-41.435085825519366
193,0.22870901,0.4252353,435.18924,0.21437936988601267,0.3929891638924167,358.9879403513481,-0.014329642383961089,-0.03224613736376308,-76.20129915060505
197,0.22235139,0.37571836,424.98477,0.23135430304128474,0.3571268135174408,343.76970324450457,0.009002915898149666,-0.018591541661392208,-81.21506848401106
198,0.50987476,0.50042117,563.9319,0.4833461682216393,0.45532221695218694,462.07699251436856,-0.026528592882944457,-0.04509894946779597,-101.85489225125644
200,0.99987906,0.49988607,536.0528,0.9369079754051152,0.526888810375517,487.64191013787575,-0.06297108677063556,0.027002744654005206,-48.410885272280495
203,0.3456214,0.49877352,559.3915,0.362186623210054,0.5092644369477888,540.1770841824974,0.016565216178041076,0.010490921723331992,-19.214395309690076
204,0.41332972,0.4258225,469.71106,0.39395512709265584,0.3818719557161846,454.0363723052779,-0.019374593404475504,-0.043950540697999974,-15.674687265034606
208,0.32708398,0.3710291,385.35513,0.31634681359133937,0.36068797302982736,322.56457530584026,-0.010737161485336044,-0.010341135732913731,-62.79055775080036
211,0.4321762,0.3757404,394.4035,0.44559196879976365,0.4036122523126303,318.6765590879028,0.013415766264134377,0.027871843415230413,-75.72694433006598
212,0.4305696,0.47819927,482.1271,0.39576188980948435,0.46454646096577723,465.842505335746,-0.03480769932854666,-0.013652812382077384,-16.284600377144614
217,0.32012698,0.49995586,497.62296,0.33074532859090994,0.5485205013349169,400.89582752846815,0.01061834804777334,0.0485646385743731,-96.72712779379748
218,0.9992727,0.500199,707.8134,1.0861552306372677,0.5262824038808603,606.3623048638528,0.08688252651281703,0.02608338397195531,-101.45111066349091
219,0.3086701,0.47757626,502.91104,0.2836702325986799,0.42153638906402474,493.733514237689,-0.02499987095127737,-0.0560398667343151,-9.177527022076617
220,0.1497294,0.32954192,319.4227,0.15724959992969353,0.348982496237429,271.0972460613416,0.00752019905650933,0.01944057462182841,-48.32545291326778
221,1.000247,0.49936125,485.4305,0.9156424698879964,0.5330914475149215,443.7769687247609,-0.08460453175995286,0.03373020069065702,-41.6535427498485
226,0.24942487,0.3223484,280.45435,0.26875639025350334,0.28804342382232895,278.10118026763723,0.019331515470941085,-0.03430496222694168,-2.3531654354877674
228,0.18004806,0.32992858,335.19885,0.18783226900025343,0.3177003889949042,300.7978325535682,0.007784205602845901,-0.01222818795135433,-34.401019985494315
231,0.3662383,0.4735547,473.86288,0.33415775854120644,0.48807480342175275,392.99443034075034,-0.032080537490745464,0.014520102808730895,-80.86845418073403
235,0.3910241,0.49928278,583.4398,0.3633115189007347,0.46679122729204453,551.7409220322496,-0.027712593800681307,-0.032491550017373194,-31.698897303687886
236,0.44774824,0.36720726,382.9054,0.438336964920175,0.3458019483840064,352.2336219973606,-0.00941127888857135,-0.021405310555736634,-30.671773510451885
237,0.99982405,0.5000821,516.0024,0.9055538471939489,0.4886539375422845,514.2012136068398,-0.09427019989467411,-0.011428138053571235,-1.801166764253935
238,0.5346561,0.3783743,351.66986,0.57221960729567,0.4254987026929046,332.6782318478682,0.03756349986998031,0.04712439434520255,-18.991628991975574
239,1.0003744,0.50028175,530.69476,1.0783219770329238,0.5394470752720093,454.6738254924225,0.07794754065444476,0.03916532411615603,-76.02093769117124
240,0.19486731,0.33206418,268.7786,0.19033852678343288,0.3153235250127124,241.43931130413378,-0.004528786124739725,-0.016740656553526023,-27.339283666569344
242,1.0003366,0.49980038,536.0841,0.9572739429658875,0.44473904005668624,527.8696095600078,-0.04306270406780388,-0.055061343987960976,-8.214496885304698
243,0.3537499,0.42188793,466.0982,0.3512149160579275,0.43866111528458057,377.7720254783133,-0.0025349849983621886,0.016773181076664312,-88.32618008809294
244,-0.010042885,0.41742012,505.18854,-0.009431677834580425,0.3646742188165026,450.6432260820481,0.0006112074838180506,-0.052745900230662335,-54.54531151560815
245,0.25516707,0.37157616,383.88028,0.23566112250245397,0.36003878761390534,330.597003370179,-0.01950594454847987,-0.011537372578584282,-53.28327617083664
246,0.36939487,0.49999994,551.7561,0.39158397248905125,0.5579608519375405,520.9160757376058,0.022189103876761818,0.0579609115421853,-30.840027778019248
248,0.28195637,0.28239352,306.04,0.28457867055520486,0.24871949282594583,285.93880860507363,0.002622295909971706,-0.03367402228407004,-20.101199939848243
249,0.2704159,0.4770454,448.10266,0.24812134604758754,0.47217921473777646,418.2246577238828,-0.02229455609016881,-0.004866172291871362,-29.878003408929715
250,0.4310651,0.3725899,337.36377,0.4238081870896249,0.4072563591125786,287.2505613767408,-0.007256925262746294,0.034666472924071545,-50.11320815450921
251,0.25931644,0.36734295,395.56873,0.2405200979772844,0.4029325344598705,394.08161274146306,-0.018796346419688248,0.035589585546296265,-1.4871128444744386
253,0.27448177,0.42041686,463.8038,0.3013105205662203,0.46037818597545904,429.24352285816406,0.026828747189755475,0.03996132420292181,-34.56027963207032
254,0.4275108,0.49837038,485.8233,0.3972349013797167,0.49391346604960956,422.1234317314691,-0.030275896597730834,-0.004456913159908871,-63.69987149118714
255,0.29196215,0.2749923,262.18008,0.30976774413387126,0.31051931351089124,225.8975104103661,0.017805597374838056,0.03552702635192517,-36.28257381814953
256,0.34405604,0.46968898,442.08096,0.3714876919103681,0.5023669588963489,395.0603232670633,0.02743165186176888,0.03267797712487974,-47.0206398677023
259,0.4603737,0.4723137,502.6471,0.4166691609126365,0.5107319106229951,416.06374301831045,-0.043704538752433075,0.038418208516519226,-86.58335170825205
261,0.4019929,0.5004932,537.82367,0.41056899679546,0.44699953941764115,438.2218105899442,0.008576109536930332,-0.05349368901787521,-99.60185884364955
262,0.61018246,0.47736466,483.88284,0.5622150750866204,0.5466014492793654,446.79127792027646,-0.04796738903615183,0.06923678996997817,-37.09156509730167
264,1.0005449,0.50032777,549.6924,1.0450191962213244,0.5352263291143383,447.835855795854,0.04447429055878782,0.034898563172718444,-101.856527016646
265,0.24093904,0.27989107,234.91762,0.21956009616506764,0.2951985692934384,222.9210246009479,-0.021378939846628225,0.015307495589672537,-11.99659319690366
266,0.7252792,0.49994853,629.12964,0.6561780218601851,0.4958242832695,518.4558909261863,-0.0691011901378007,-0.00412424811973644,-110.67374774568873
267,0.38234112,0.3764908,373.8068,0.40885112447893573,0.3961787187879071,302.3887043042526,0.02651000781214191,0.01968791721510743,-71.41808890863803
268,0.43063566,0.4218594,419.2621,0.412203930176096,0.4598944861851567,394.8535392968981,-0.018431730710668504,0.03803507279976548,-24.408545664039423
269,0.20565546,0.22725402,199.35329,0.2158286871011821,0.2036343957687738,160.33933407450533,0.010173231511887676,-0.023619622418749098,-39.01395266865873
272,1.0001277,0.5000901,592.8825,1.0496015620928256,0.4459901681681732,512.1983721503607,0.04947388894371674,-0.05409995405472717,-80.68413517385807
273,0.3161089,0.37523523,373.3045,0.33645755403972405,0.4172095670184276,329.3604406329742,0.020348641810186086,0.04197433728782152,-43.94406376155706
274,0.3195372,0.47443148,490.01196,0.3402216297827147,0.44671988854580746,406.2512234204782,0.02068443719963059,-0.027711596391860382,-83.7607394701468
276,0.33561286,0.4999693,490.79688,0.33749960971444914,0.46342888451275593,459.7577316009951,0.0018867464122183097,-0.03654041909518474,-31.0391433990049
277,0.27895883,0.474781,437.8655,0.302639104515167,0.43485936410835196,393.55409799019145,0.02368027725801064,-0.03992164246627877,-44.311411043011674
279,0.40924013,0.5005058,527.64185,0.40433563179243687,0.4735183981561682,446.97827165476014,-0.004904494817365379,-0.02698740685939577,-80.66357404836486
282,0.99932253,0.5001034,605.1095,0.9644418338010309,0.5714187847988242,501.89794968850873,-0.03488069980645203,0.07131537074013894,-103.21154738180377
284,0.46834156,0.37899092,370.59378,0.494482543683975,0.32857739849783535,299.4889130756786,0.02614098451229835,-0.05041351990006809,-71.1048674418995
286,0.3369692,0.41883495,455.76373,0.3206211178664958,0.4738211660454666,446.2299326983755,-0.01634807892992146,0.054986211545268227,-9.533800211780772
288,0.52468866,0.4732735,507.98416,0.5194281330453201,0.5055184807085528,502.77901372096414,-0.0052605280531601295,0.03224499480958121,-5.205147655988981
292,0.42814073,0.49885544,580.399,0.4089169389458523,0.44443564559217613,551.466935502548,-0.019223790719903933,-0.05441979621652443,-28.93205131385821
294,0.07149019,0.38127393,374.33667,0.0746146384729788,0.3479796495902537,343.1557976551386,0.003124447549764847,-0.03329427571415916,-31.1808722667364
295,0.4298898,0.5005085,572.397,0.40632555282528526,0.5453621934664398,550.3413420838484,-0.023564245339082412,0.04485370624186091,-22.055630572401583
298,0.1719186,0.28187007,274.80344,0.18693133600125758,0.25014296193838714,250.25730100542856,0.015012735203604383,-0.031727105181211246,-24.546135273868316
301,0.5291129,0.50043344,467.92615,0.4793534530203496,0.548534811656814,445.20865590238805,-0.04975942244122877,0.04810136668000731,-22.717491558549455
306,0.16154082,0.47871342,513.0613,0.1592611591151141,0.47772459450464866,484.7080955128816,-0.0022796620795346445,-0.0009888285090384752,-28.353183783993416
308,0.99935704,0.5000926,587.3693,1.069265803119957,0.5582814351173386,567.809025948933,0.06990875842314903,0.058188809499357674,-19.560297781535724
309,0.32352135,0.33104968,318.57925,0.29389793643998374,0.3084704550560017,264.5440583313903,-0.0296234094138218,-0.022579225653837187,-54.03519581900031
311,0.50678325,0.38471988,360.5521,0.5340432978915454,0.3275743878471029,358.46928849608287,0.02726005089752681,-0.05714549058803198,-2.082805009776507
312,0.2671747,0.42507973,458.1196,0.2451140105808379,0.37096198717074397,367.6247957538213,-0.02206068038099987,-0.05411774596257207,-90.4948026348506
314,1.0003841,0.49958625,565.9143,0.9011668879747856,0.49150205441902073,522.2748201595637,-0.099217204356147,-0.008084199939270897,-43.63948648106134
315,0.30780455,0.4797768,495.50696,0.30767949661533117,0.5155410002824645,404.54240804123555,-0.00012505808552026876,0.03576420060366203,-90.96454996657695
318,0.43580794,0.47444624,510.4207,0.4270114995293036,0.5246839378910494,429.5465779239479,-0.008796443814812593,0.050237700803799634,-80.87410689050523
319,0.9993608,0.500151,570.1713,0.9344308696970808,0.44920501020647374,491.9581208739254,-0.06492993009234793,-0.05094596835874232,-78.21320480966835
320,1.0005145,0.49974766,501.20035,0.9916722638367774,0.5611181879413754,493.20944785809394,-0.008842243456923748,0.06137052420503197,-7.990900042296687
324,1.0002187,0.4997928,498.45438,0.9369605426984817,0.46406904646029135,468.2084691632197,-0.06325820634784396,-0.0357237677944694,-30.245907057483407
326,0.34095705,0.4740055,501.6521,0.3700183594500335,0.4435141597443965,440.0167047704771,0.029061313894918728,-0.030491330797061622,-61.63539483889792
328,0.2662236,0.4999343,657.06354,0.27121104288233316,0.5103568321644925,607.631389034946,0.004987433434853916,0.010422546285357326,-49.43214856271027
329,0.41556853,0.50025374,547.00323,0.41269942768370416,0.5142643726906109,515.258269536915,-0.0028691028758356385,0.014010635717802034,-31.74496532636624
335,0.37082648,0.47293964,498.02597,0.3891378512951489,0.46125488080869065,423.1028446528839,0.018311368522321736,-0.011684759474893947,-74.92312580610047
339,0.2626725,0.2850163,297.5013,0.26954014796140785,0.25514578709795693,249.8842043611205,0.006867634238034437,-0.02987051119611045,-47.617107894738865
340,0.24706145,0.42236897,450.67096,0.2526737052409067,0.41172957598979554,414.0652698013438,0.005612258931817049,-0.010639397503780512,-36.60568967131246
346,0.2616369,0.42683047,394.15485,0.26827576272750797,0.4633833684822811,374.32464947840435,0.006638849904784583,0.03655289792029992,-19.830196713001897
348,1.0002822,0.49997872,514.01483,1.0851137510630529,0.5086911629812041,472.0221056138207,0.08483158267468616,0.008712441839388907,-41.99272592914804
349,0.35337442,0.43445876,453.3571,0.3219604035809195,0.39438569791224176,442.6434526466018,-0.031414018015607614,-0.040073064495061095,-10.71363353503881
352,0.2815681,0.3703652,383.04565,0.25925891156647823,0.3690905130303442,337.3277070154292,-0.022309198422688026,-0.0012746893965662198,-45.71794728144579
354,0.3329355,0.47625124,496.25336,0.30210680596489903,0.5208893754859993,495.2697584172494,-0.030828706100988423,0.04463813094101643,-0.9835985163443297
355,0.99925375,0.5000767,531.3113,0.9151199152688907,0.5094989499307571,517.3026314943478,-0.08413383457852142,0.009422238752931134,-14.008647802527207
356,0.3458948,0.33120388,298.9706,0.37741140140949875,0.30605591794174436,258.14723010053183,0.03151658787190109,-0.025147959984128443,-40.823381471733796
357,0.39527515,0.5008959,523.82336,0.3703075141260902,0.4615686007262116,460.41579971686485,-0.024967631643029065,-0.03932731668940731,-63.40756454094765
361,0.3309758,0.47942176,466.84915,0.3482357590595713,0.46338079725770925,451.1727477394473,0.017259958306931555,-0.016040967354488622,-15.676403871880837
363,0.30227423,0.32344484,297.4851,0.3267824047047688,0.34798929964699465,270.3932558802844,0.02450817756243484,0.024544456354758326,-27.091851541590586
364,0.52401793,0.3701735,392.59283,0.530295015008123,0.3323727916826311,336.64284244333516,0.006277084977300285,-0.037800722206681625,-55.949992029321095
